,row,species,sp,site,era,date,nest1,nest2,nest3,nest3note,sampleUnit,size1mm,habitat,tideHTm,lat,long,Shaw_hab,notes,notes2
8356,9627,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8357,9628,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8358,9629,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8359,9630,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8360,9631,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8361,9632,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8362,9633,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8363,9634,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8364,9635,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8365,9636,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8366,9637,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8367,9638,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8368,9639,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8369,9640,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8370,9641,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8371,9642,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8372,9643,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8373,9644,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8374,9645,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8375,9646,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8376,9647,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8377,9648,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8378,9649,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8379,9650,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8380,9651,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8381,9652,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8382,9653,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8383,9654,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8384,9655,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8385,9656,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8386,9657,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8387,9658,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8388,9659,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8389,9660,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8390,9661,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,,
8391,9662,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8392,9663,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8393,9664,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8394,9665,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8395,9666,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8396,9667,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8397,9668,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8398,9669,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8399,9670,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8400,9671,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8401,9672,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8402,9673,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8403,9674,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8404,9675,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8405,9676,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8406,9677,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8407,9678,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8408,9679,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8409,9680,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8410,9681,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8411,9682,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8412,9683,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8413,9684,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8414,9685,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8415,9686,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8416,9687,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8417,9688,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8418,9689,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8419,9690,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8420,9691,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8421,9692,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8422,9693,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8423,9694,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8424,9695,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8425,9696,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8426,9697,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8427,9698,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8428,9699,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8429,9700,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8430,9701,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8431,9702,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8432,9703,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8433,9704,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8434,9705,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8435,9706,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8436,9707,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8437,9708,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8438,9709,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8439,9710,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8440,9711,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8441,9712,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8442,9713,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8443,9714,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8444,9715,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8445,9716,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8446,9717,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8447,9718,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8448,9719,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8449,9720,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8450,9721,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8451,9722,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8452,9723,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,,
8453,9724,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8454,9725,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8455,9726,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8456,9727,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8457,9728,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8458,9729,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8459,9730,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8460,9731,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8461,9732,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8462,9733,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8463,9734,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8464,9735,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8465,9736,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8466,9737,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8467,9738,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8468,9739,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8469,9740,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8470,9741,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8471,9742,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8472,9743,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8473,9744,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8474,9745,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8475,9746,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8476,9747,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8477,9748,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8478,9749,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8479,9750,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8480,9751,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8481,9752,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8482,9753,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8483,9754,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8484,9755,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8485,9756,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8486,9757,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8487,9758,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8488,9759,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8489,9760,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8490,9761,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8491,9762,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8492,9763,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8493,9764,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8494,9765,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8495,9766,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8496,9767,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8497,9768,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8498,9769,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8499,9770,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8500,9771,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8501,9772,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8502,9773,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8503,9774,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8504,9775,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8505,9776,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8506,9777,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8507,9778,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8508,9779,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8509,9780,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8510,9781,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8511,9782,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8512,9783,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8513,9784,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8514,9785,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8515,9786,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8516,9787,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8517,9788,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8518,9789,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8519,9790,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8520,9791,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8521,9792,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8522,9793,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8523,9794,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8524,9795,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8525,9796,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8526,9797,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8527,9798,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8528,9799,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8529,9800,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8530,9801,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8531,9802,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8532,9803,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8533,9804,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8534,9805,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,,
8535,9806,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,,
8536,9807,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,,
8537,9808,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,,
8538,9809,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,,
8539,9810,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,,
8540,9811,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,,
8541,9812,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,,
8542,9813,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,,
8543,9814,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,,
8544,9815,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,,
8545,9816,Chlorostoma.funebralis,CHFU,Wara.D,past,1/06/1963,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,,
